image_file,text_id,text,confidence,bbox_coords
9260000_h14_w4.png,35,KAND,0.9669,"[[1217.0, 1379.0], [1690.0, 1379.0], [1690.0, 1473.0], [1217.0, 1473.0]]"
9260000_h14_w4.png,37,OPennock,0.9317,"[[1314.0, 1497.0], [1572.0, 1507.0], [1569.0, 1563.0], [1312.0, 1554.0]]"
9260000_h14_w4.png,38,Kandiy,0.9742,"[[1785.0, 1514.0], [1996.0, 1521.0], [1994.0, 1580.0], [1783.0, 1572.0]]"
9260000_h14_w4.png,39,ireek,0.9243,"[[671.0, 1543.0], [824.0, 1553.0], [820.0, 1605.0], [668.0, 1595.0]]"
9260000_h14_w4.png,42,WILLMAR,0.9975,"[[1651.0, 1645.0], [1988.0, 1655.0], [1986.0, 1711.0], [1649.0, 1702.0]]"
9260000_h14_w4.png,43,IPPEW,0.9603,"[[71.0, 1824.0], [851.0, 1847.0], [848.0, 1947.0], [68.0, 1924.0]]"
9267000_h10_w5.png,1,McGurtey,0.8954,"[[1036.0, 39.0], [1293.0, 53.0], [1289.0, 111.0], [1032.0, 97.0]]"
9267000_h10_w5.png,2,4'4,0.9178,"[[843.0, 106.0], [920.0, 122.0], [909.0, 172.0], [833.0, 156.0]]"
9267000_h10_w5.png,5,H,0.9956,"[[896.0, 196.0], [985.0, 196.0], [985.0, 306.0], [896.0, 306.0]]"
9267000_h10_w5.png,6,A,0.9994,"[[1160.0, 198.0], [1258.0, 198.0], [1258.0, 315.0], [1160.0, 315.0]]"
9267000_h10_w5.png,7,R,0.9921,"[[1448.0, 204.0], [1548.0, 204.0], [1548.0, 321.0], [1448.0, 321.0]]"
9267000_h10_w5.png,8,D,0.9982,"[[1729.0, 217.0], [1823.0, 217.0], [1823.0, 321.0], [1729.0, 321.0]]"
9267000_h10_w5.png,10,m,0.9883,"[[1733.0, 354.0], [1783.0, 354.0], [1783.0, 398.0], [1733.0, 398.0]]"
9267000_h10_w5.png,11,KEN,0.9572,"[[1877.0, 352.0], [1999.0, 352.0], [1999.0, 415.0], [1877.0, 415.0]]"
9267000_h10_w5.png,13,m34,0.9754,"[[1774.0, 469.0], [1869.0, 483.0], [1861.0, 531.0], [1767.0, 517.0]]"
9267000_h10_w5.png,14,Waynestield,0.9716,"[[191.0, 589.0], [505.0, 596.0], [503.0, 663.0], [189.0, 656.0]]"
9267000_h10_w5.png,15,E,0.9976,"[[146.0, 679.0], [242.0, 679.0], [242.0, 798.0], [146.0, 798.0]]"
9267000_h10_w5.png,17,Roundhead,0.9958,"[[676.0, 810.0], [969.0, 817.0], [968.0, 875.0], [675.0, 868.0]]"
9267000_h10_w5.png,18,New,0.9972,"[[318.0, 898.0], [441.0, 911.0], [436.0, 958.0], [313.0, 945.0]]"
9267000_h10_w5.png,19,Hampshire,0.9593,"[[274.0, 952.0], [555.0, 959.0], [553.0, 1009.0], [273.0, 1002.0]]"
9267000_h10_w5.png,20,2,0.9986,"[[1439.0, 995.0], [1490.0, 1007.0], [1474.0, 1076.0], [1422.0, 1064.0]]"
9267000_h10_w5.png,21,Ridgeway,0.9928,"[[1716.0, 1069.0], [1975.0, 1091.0], [1969.0, 1156.0], [1711.0, 1134.0]]"
9267000_h10_w5.png,23,Indian,0.998,"[[740.0, 1233.0], [915.0, 1233.0], [915.0, 1285.0], [740.0, 1285.0]]"
9267000_h10_w5.png,24,Lake,0.9925,"[[729.0, 1292.0], [860.0, 1292.0], [860.0, 1346.0], [729.0, 1346.0]]"
9267000_h10_w5.png,25,Lakeview,0.9741,"[[93.0, 1331.0], [357.0, 1338.0], [355.0, 1388.0], [91.0, 1381.0]]"
9267000_h10_w5.png,26,AND,0.9965,"[[1527.0, 1362.0], [1607.0, 1287.0], [1637.0, 1319.0], [1557.0, 1394.0]]"
9267000_h10_w5.png,27,Russells Poir,0.935,"[[97.0, 1404.0], [452.0, 1411.0], [451.0, 1473.0], [95.0, 1466.0]]"
9267000_h10_w5.png,31,Rushsylvania,0.9549,"[[1564.0, 1487.0], [1911.0, 1498.0], [1909.0, 1557.0], [1562.0, 1545.0]]"
9267000_h10_w5.png,32,Huntsville,0.9831,"[[938.0, 1566.0], [1207.0, 1571.0], [1206.0, 1629.0], [937.0, 1625.0]]"
9267000_h10_w5.png,34,Lewistown,0.9967,"[[525.0, 1631.0], [807.0, 1645.0], [805.0, 1694.0], [522.0, 1680.0]]"
9267000_h10_w5.png,37,6'2,0.8803,"[[915.0, 1740.0], [983.0, 1740.0], [983.0, 1794.0], [915.0, 1794.0]]"
9267000_h10_w5.png,38,West Mansti,0.9672,"[[1651.0, 1816.0], [1996.0, 1825.0], [1995.0, 1884.0], [1650.0, 1875.0]]"
9267000_h10_w5.png,40,G,0.9858,"[[1022.0, 1876.0], [1126.0, 1882.0], [1119.0, 1998.0], [1015.0, 1992.0]]"
9309000_h8_w11.png,1,5080,0.9989,"[[25.0, 96.0], [192.0, 96.0], [192.0, 156.0], [25.0, 156.0]]"
9309000_h8_w11.png,2,W.,0.9477,"[[704.0, 121.0], [738.0, 121.0], [738.0, 150.0], [704.0, 150.0]]"
9309000_h8_w11.png,3,Fawn-,0.9973,"[[853.0, 157.0], [980.0, 168.0], [977.0, 213.0], [849.0, 203.0]]"
9309000_h8_w11.png,4,5030,0.9994,"[[1262.0, 171.0], [1427.0, 171.0], [1427.0, 231.0], [1262.0, 231.0]]"
9309000_h8_w11.png,5,Cedar,0.9862,"[[367.0, 198.0], [490.0, 198.0], [490.0, 242.0], [367.0, 242.0]]"
9309000_h8_w11.png,6,skin,0.9707,"[[881.0, 204.0], [971.0, 204.0], [971.0, 242.0], [881.0, 242.0]]"
9309000_h8_w11.png,7,Minnelusa,0.9935,"[[1021.0, 217.0], [1227.0, 217.0], [1227.0, 256.0], [1021.0, 256.0]]"
9309000_h8_w11.png,8,Blue,0.8768,"[[216.0, 245.0], [307.0, 251.0], [304.0, 292.0], [214.0, 287.0]]"
9309000_h8_w11.png,9,Glen,0.9971,"[[377.0, 242.0], [475.0, 242.0], [475.0, 281.0], [377.0, 281.0]]"
9309000_h8_w11.png,10,Green Valle,0.9983,"[[510.0, 238.0], [779.0, 233.0], [779.0, 281.0], [511.0, 286.0]]"
9309000_h8_w11.png,11,Big Bear City,0.957,"[[1175.0, 254.0], [1458.0, 254.0], [1458.0, 304.0], [1175.0, 304.0]]"
9309000_h8_w11.png,12,Twin Jay,0.9782,"[[101.0, 281.0], [302.0, 286.0], [301.0, 329.0], [100.0, 325.0]]"
9309000_h8_w11.png,15,m3'2,0.8807,"[[1183.0, 310.0], [1269.0, 310.0], [1269.0, 350.0], [1183.0, 350.0]]"
9309000_h8_w11.png,16,Peaks,0.9943,"[[102.0, 320.0], [224.0, 328.0], [221.0, 367.0], [99.0, 360.0]]"
9309000_h8_w11.png,17,Arrowhead)o,0.9035,"[[371.0, 325.0], [638.0, 325.0], [638.0, 367.0], [371.0, 367.0]]"
9309000_h8_w11.png,18,Big Bear,0.9407,"[[950.0, 358.0], [1138.0, 358.0], [1138.0, 402.0], [950.0, 402.0]]"
9309000_h8_w11.png,19,OSugarloat,0.9766,"[[1151.0, 350.0], [1419.0, 357.0], [1418.0, 407.0], [1150.0, 400.0]]"
9309000_h8_w11.png,21,Skyforest,0.9393,"[[385.0, 375.0], [601.0, 370.0], [602.0, 420.0], [386.0, 425.0]]"
9309000_h8_w11.png,22,Bay),0.9215,"[[800.0, 366.0], [888.0, 372.0], [886.0, 411.0], [797.0, 406.0]]"
9309000_h8_w11.png,24,Lake,0.9908,"[[1010.0, 400.0], [1108.0, 400.0], [1108.0, 440.0], [1010.0, 440.0]]"
9309000_h8_w11.png,25,tline,0.9953,"[[0.0, 417.0], [121.0, 417.0], [121.0, 454.0], [0.0, 454.0]]"
9309000_h8_w11.png,26,Rim-,0.9832,"[[142.0, 417.0], [231.0, 417.0], [231.0, 454.0], [142.0, 454.0]]"
9309000_h8_w11.png,27,forest Crest,0.9699,"[[99.0, 455.0], [347.0, 443.0], [349.0, 485.0], [101.0, 496.0]]"
9309000_h8_w11.png,28,Arrow,0.9978,"[[631.0, 460.0], [771.0, 460.0], [771.0, 498.0], [631.0, 498.0]]"
9309000_h8_w11.png,29,Park,0.9931,"[[251.0, 481.0], [353.0, 486.0], [351.0, 526.0], [249.0, 520.0]]"
9309000_h8_w11.png,30,Running,0.9986,"[[408.0, 474.0], [580.0, 482.0], [578.0, 526.0], [406.0, 518.0]]"
9309000_h8_w11.png,31,bear Lake,0.9378,"[[618.0, 492.0], [828.0, 487.0], [829.0, 531.0], [619.0, 536.0]]"
9309000_h8_w11.png,32,OSeven Oaks,0.8733,"[[931.0, 500.0], [1288.0, 500.0], [1288.0, 544.0], [931.0, 544.0]]"
9309000_h8_w11.png,33,Springs,0.9984,"[[425.0, 523.0], [585.0, 523.0], [585.0, 560.0], [425.0, 560.0]]"
9309000_h8_w11.png,35,Del Rosa,0.9471,"[[165.0, 535.0], [346.0, 535.0], [346.0, 573.0], [165.0, 573.0]]"
9309000_h8_w11.png,36,6/1-9/30,0.8875,"[[883.0, 550.0], [1058.0, 550.0], [1058.0, 588.0], [883.0, 588.0]]"
9309000_h8_w11.png,37,Bear,0.9978,"[[608.0, 568.0], [738.0, 576.0], [736.0, 622.0], [605.0, 614.0]]"
9309000_h8_w11.png,38,town),0.9959,"[[16.0, 586.0], [143.0, 581.0], [144.0, 618.0], [18.0, 623.0]]"
9309000_h8_w11.png,39,Camp Angelus,0.9716,"[[875.0, 598.0], [1234.0, 589.0], [1236.0, 645.0], [876.0, 655.0]]"
9309000_h8_w11.png,40,Pioneertown,0.9982,"[[1657.0, 591.0], [1954.0, 596.0], [1954.0, 646.0], [1656.0, 641.0]]"
9309000_h8_w11.png,41,Highland one add),0.9079,"[[249.0, 621.0], [644.0, 629.0], [643.0, 673.0], [248.0, 664.0]]"
9309000_h8_w11.png,42,East3 East Highiands,0.9285,"[[127.0, 679.0], [693.0, 671.0], [694.0, 714.0], [128.0, 723.0]]"
9309000_h8_w11.png,43,Forest Home,0.9853,"[[910.0, 702.0], [1171.0, 702.0], [1171.0, 746.0], [910.0, 746.0]]"
9309000_h8_w11.png,44,SAN.BERNARDINO,0.9497,"[[150.0, 761.0], [779.0, 752.0], [779.0, 800.0], [150.0, 809.0]]"
9309000_h8_w11.png,45,ONorton AirForce,0.9311,"[[153.0, 796.0], [552.0, 802.0], [552.0, 846.0], [152.0, 839.0]]"
9309000_h8_w11.png,47,5/3/,0.9397,"[[1026.0, 790.0], [1100.0, 733.0], [1132.0, 775.0], [1058.0, 831.0]]"
9309000_h8_w11.png,48,Morongo,0.9982,"[[1603.0, 795.0], [1819.0, 800.0], [1818.0, 850.0], [1602.0, 845.0]]"
9309000_h8_w11.png,49,Base,0.9985,"[[237.0, 839.0], [342.0, 844.0], [340.0, 882.0], [235.0, 877.0]]"
9309000_h8_w11.png,50,QMentone,0.9849,"[[450.0, 835.0], [672.0, 847.0], [669.0, 897.0], [447.0, 885.0]]"
9309000_h8_w11.png,51,Fallsvale,0.9215,"[[1020.0, 844.0], [1210.0, 839.0], [1211.0, 881.0], [1022.0, 886.0]]"
9309000_h8_w11.png,52,Valleyg,0.9743,"[[1650.0, 839.0], [1845.0, 849.0], [1842.0, 899.0], [1647.0, 889.0]]"
9309000_h8_w11.png,54,10/1-,0.8615,"[[836.0, 860.0], [928.0, 851.0], [932.0, 899.0], [841.0, 907.0]]"
9309000_h8_w11.png,55,2t.aw,0.911,"[[626.0, 870.0], [707.0, 909.0], [689.0, 946.0], [608.0, 907.0]]"
9309000_h8_w11.png,56,ORedlands,0.9351,"[[358.0, 883.0], [599.0, 895.0], [596.0, 947.0], [355.0, 935.0]]"
9309000_h8_w11.png,58,Loma,0.9008,"[[54.0, 923.0], [150.0, 923.0], [150.0, 952.0], [54.0, 952.0]]"
9309000_h8_w11.png,59,Yucaipa,0.9832,"[[748.0, 925.0], [958.0, 920.0], [959.0, 970.0], [749.0, 975.0]]"
9309000_h8_w11.png,61,Linda,0.9853,"[[50.0, 958.0], [154.0, 958.0], [154.0, 988.0], [50.0, 988.0]]"
9309000_h8_w11.png,63,Desert Hot,0.9825,"[[1740.0, 1069.0], [1958.0, 1069.0], [1958.0, 1110.0], [1740.0, 1110.0]]"
9309000_h8_w11.png,64,IERSIDE,0.9227,"[[10.0, 1108.0], [348.0, 1108.0], [348.0, 1152.0], [10.0, 1152.0]]"
9309000_h8_w11.png,65,Calimesa,0.9965,"[[631.0, 1100.0], [867.0, 1100.0], [867.0, 1144.0], [631.0, 1144.0]]"
9309000_h8_w11.png,66,Springs,0.9985,"[[1785.0, 1108.0], [1952.0, 1108.0], [1952.0, 1152.0], [1785.0, 1152.0]]"
9309000_h8_w11.png,68,North,0.99,"[[1775.0, 1152.0], [1944.0, 1152.0], [1944.0, 1196.0], [1775.0, 1196.0]]"
9309000_h8_w11.png,69,White,0.9917,"[[1467.0, 1165.0], [1602.0, 1165.0], [1602.0, 1210.0], [1467.0, 1210.0]]"
9309000_h8_w11.png,70,Sunnymead,0.9969,"[[214.0, 1186.0], [514.0, 1179.0], [515.0, 1229.0], [215.0, 1236.0]]"
9309000_h8_w11.png,71,Banning,0.9978,"[[1103.0, 1179.0], [1307.0, 1184.0], [1305.0, 1234.0], [1102.0, 1229.0]]"
9309000_h8_w11.png,73,14'2,0.8695,"[[1348.0, 1202.0], [1419.0, 1202.0], [1419.0, 1244.0], [1348.0, 1244.0]]"
9309000_h8_w11.png,74,Palm Springs,0.9408,"[[1707.0, 1194.0], [1975.0, 1198.0], [1975.0, 1236.0], [1706.0, 1231.0]]"
9309000_h8_w11.png,75,m'4,0.9452,"[[1042.0, 1212.0], [1090.0, 1212.0], [1090.0, 1246.0], [1042.0, 1246.0]]"
9309000_h8_w11.png,76,Water,0.9984,"[[1460.0, 1206.0], [1605.0, 1213.0], [1602.0, 1259.0], [1458.0, 1251.0]]"
9309000_h8_w11.png,78,Moreno,0.9916,"[[462.0, 1262.0], [649.0, 1269.0], [647.0, 1319.0], [460.0, 1312.0]]"
9309000_h8_w11.png,79,Beaumont,0.9969,"[[826.0, 1281.0], [1086.0, 1288.0], [1084.0, 1338.0], [825.0, 1331.0]]"
9309000_h8_w11.png,80,Cabazon,0.9974,"[[1323.0, 1300.0], [1535.0, 1300.0], [1535.0, 1344.0], [1323.0, 1344.0]]"
9309000_h8_w11.png,81,16'2,0.9564,"[[1804.0, 1319.0], [1879.0, 1329.0], [1873.0, 1377.0], [1798.0, 1367.0]]"
9309000_h8_w11.png,82,Palm Springs,0.9764,"[[1403.0, 1337.0], [1640.0, 1342.0], [1639.0, 1379.0], [1402.0, 1375.0]]"
9309000_h8_w11.png,83,March Air,0.9587,"[[152.0, 1355.0], [337.0, 1350.0], [338.0, 1393.0], [153.0, 1398.0]]"
9309000_h8_w11.png,84,Riv.,0.9765,"[[1756.0, 1358.0], [1827.0, 1385.0], [1810.0, 1431.0], [1739.0, 1404.0]]"
9309000_h8_w11.png,85,R.R.Sta.,0.921,"[[1440.0, 1377.0], [1600.0, 1377.0], [1600.0, 1415.0], [1440.0, 1415.0]]"
9309000_h8_w11.png,86,Force Base,0.9629,"[[200.0, 1394.0], [399.0, 1389.0], [400.0, 1431.0], [201.0, 1436.0]]"
9309000_h8_w11.png,87,m94,0.9917,"[[1630.0, 1416.0], [1735.0, 1424.0], [1730.0, 1478.0], [1626.0, 1470.0]]"
9309000_h8_w11.png,88,17'2,0.9457,"[[188.0, 1473.0], [279.0, 1473.0], [279.0, 1531.0], [188.0, 1531.0]]"
9309000_h8_w11.png,89,Q Gilman Hot Springs,0.9168,"[[815.0, 1496.0], [1290.0, 1500.0], [1289.0, 1550.0], [814.0, 1546.0]]"
9309000_h8_w11.png,90,OLakeuiew,0.908,"[[506.0, 1509.0], [787.0, 1502.0], [788.0, 1546.0], [507.0, 1552.0]]"
9309000_h8_w11.png,92,oir,0.9842,"[[0.0, 1515.0], [56.0, 1515.0], [56.0, 1558.0], [0.0, 1558.0]]"
9309000_h8_w11.png,93,5081,0.9944,"[[219.0, 1540.0], [388.0, 1540.0], [388.0, 1606.0], [219.0, 1606.0]]"
9309000_h8_w11.png,94,Palm Springs,0.9776,"[[1564.0, 1543.0], [1886.0, 1555.0], [1884.0, 1603.0], [1562.0, 1591.0]]"
9309000_h8_w11.png,95,3,0.9893,"[[488.0, 1571.0], [527.0, 1571.0], [527.0, 1610.0], [488.0, 1610.0]]"
9309000_h8_w11.png,96,m35,0.9992,"[[690.0, 1567.0], [781.0, 1567.0], [781.0, 1604.0], [690.0, 1604.0]]"
9309000_h8_w11.png,97,San Jacinto,0.9751,"[[894.0, 1608.0], [1194.0, 1613.0], [1193.0, 1663.0], [893.0, 1658.0]]"
9309000_h8_w11.png,98,Nuevo,0.9251,"[[475.0, 1622.0], [634.0, 1632.0], [631.0, 1682.0], [472.0, 1672.0]]"
9309000_h8_w11.png,99,Perris,0.9972,"[[55.0, 1632.0], [199.0, 1645.0], [195.0, 1695.0], [51.0, 1682.0]]"
9309000_h8_w11.png,100,Cathedral.Ci,0.9006,"[[1675.0, 1636.0], [1993.0, 1627.0], [1994.0, 1675.0], [1676.0, 1684.0]]"
9309000_h8_w11.png,102,Romoland,0.9957,"[[394.0, 1712.0], [619.0, 1712.0], [619.0, 1754.0], [394.0, 1754.0]]"
9309000_h8_w11.png,103,5031,0.9993,"[[1292.0, 1723.0], [1454.0, 1723.0], [1454.0, 1783.0], [1292.0, 1783.0]]"
9309000_h8_w11.png,104,Oldyllwild,0.9489,"[[1479.0, 1734.0], [1749.0, 1724.0], [1751.0, 1781.0], [1481.0, 1790.0]]"
9309000_h8_w11.png,105,Homeland,0.9833,"[[591.0, 1753.0], [873.0, 1737.0], [876.0, 1780.0], [593.0, 1797.0]]"
9309000_h8_w11.png,106,XHemet,0.9475,"[[894.0, 1765.0], [1106.0, 1765.0], [1106.0, 1815.0], [894.0, 1815.0]]"
9309000_h8_w11.png,109,Railrooa,0.9715,"[[240.0, 1802.0], [425.0, 1802.0], [425.0, 1840.0], [240.0, 1840.0]]"
9309000_h8_w11.png,111,"18,",0.9147,"[[1167.0, 1819.0], [1219.0, 1819.0], [1219.0, 1865.0], [1167.0, 1865.0]]"
9309000_h8_w11.png,112,Can.Reservoir,0.9867,"[[223.0, 1842.0], [516.0, 1837.0], [517.0, 1875.0], [223.0, 1879.0]]"
9309000_h8_w11.png,115,R,0.9916,"[[344.0, 1890.0], [456.0, 1890.0], [456.0, 1994.0], [344.0, 1994.0]]"
9309000_h8_w11.png,116,Mountam,0.9803,"[[1265.0, 1898.0], [1473.0, 1902.0], [1472.0, 1946.0], [1264.0, 1941.0]]"
9309000_h8_w11.png,117,Winchester,0.9837,"[[529.0, 1921.0], [804.0, 1921.0], [804.0, 1971.0], [529.0, 1971.0]]"
9309000_h8_w11.png,118,Center,0.9978,"[[1268.0, 1941.0], [1423.0, 1946.0], [1422.0, 1992.0], [1266.0, 1987.0]]"
9361000_h5_w12.png,1,City,0.9975,"[[1551.0, 0.0], [1656.0, 5.0], [1651.0, 62.0], [1546.0, 53.0]]"
9361000_h5_w12.png,2,Otter,0.9972,"[[388.0, 29.0], [515.0, 72.0], [497.0, 124.0], [370.0, 80.0]]"
9361000_h5_w12.png,3,Duncans,0.9958,"[[151.0, 166.0], [368.0, 182.0], [364.0, 235.0], [147.0, 218.0]]"
9361000_h5_w12.png,4,Bridge,0.9984,"[[175.0, 217.0], [336.0, 233.0], [330.0, 293.0], [169.0, 278.0]]"
9361000_h5_w12.png,6,Creek,0.9946,"[[702.0, 275.0], [835.0, 312.0], [821.0, 364.0], [688.0, 327.0]]"
9361000_h5_w12.png,7,Stoutsville,0.9972,"[[1328.0, 291.0], [1582.0, 296.0], [1580.0, 355.0], [1327.0, 350.0]]"
9361000_h5_w12.png,8,MON,0.9889,"[[310.0, 388.0], [810.0, 388.0], [810.0, 488.0], [310.0, 488.0]]"
9361000_h5_w12.png,9,R,0.9967,"[[917.0, 385.0], [1000.0, 385.0], [1000.0, 481.0], [917.0, 481.0]]"
9361000_h5_w12.png,10,E,0.9905,"[[1288.0, 379.0], [1371.0, 379.0], [1371.0, 475.0], [1288.0, 475.0]]"
9361000_h5_w12.png,13,River,0.9937,"[[1227.0, 502.0], [1358.0, 502.0], [1358.0, 546.0], [1227.0, 546.0]]"
9361000_h5_w12.png,15,Madison,0.9975,"[[19.0, 540.0], [247.0, 555.0], [243.0, 614.0], [16.0, 599.0]]"
9361000_h5_w12.png,16,Hollidayio,0.9679,"[[440.0, 553.0], [680.0, 565.0], [677.0, 624.0], [437.0, 612.0]]"
9361000_h5_w12.png,17,9'4,0.9464,"[[694.0, 547.0], [759.0, 553.0], [756.0, 593.0], [691.0, 586.0]]"
9361000_h5_w12.png,18,Florida,0.9973,"[[1506.0, 551.0], [1686.0, 559.0], [1684.0, 619.0], [1503.0, 612.0]]"
9361000_h5_w12.png,20,3,0.9825,"[[1927.0, 562.0], [1960.0, 562.0], [1960.0, 608.0], [1927.0, 608.0]]"
9361000_h5_w12.png,22,PARIS,0.9969,"[[646.0, 612.0], [850.0, 612.0], [850.0, 673.0], [646.0, 673.0]]"
9361000_h5_w12.png,25,Evansville,0.9953,"[[2.0, 740.0], [236.0, 733.0], [238.0, 785.0], [3.0, 792.0]]"
9361000_h5_w12.png,26,Elk Fk,0.9441,"[[455.0, 768.0], [628.0, 773.0], [626.0, 823.0], [454.0, 818.0]]"
9361000_h5_w12.png,27,Perry,0.9964,"[[1844.0, 773.0], [1979.0, 794.0], [1971.0, 848.0], [1835.0, 827.0]]"
9361000_h5_w12.png,28,Strother,0.9988,"[[972.0, 795.0], [1175.0, 800.0], [1174.0, 859.0], [970.0, 854.0]]"
9361000_h5_w12.png,29,28'4,0.9398,"[[10.0, 898.0], [110.0, 898.0], [110.0, 956.0], [10.0, 956.0]]"
9361000_h5_w12.png,30,one,0.9989,"[[1174.0, 914.0], [1246.0, 985.0], [1214.0, 1018.0], [1142.0, 946.0]]"
9361000_h5_w12.png,31,Long,0.9994,"[[560.0, 984.0], [681.0, 1020.0], [667.0, 1066.0], [546.0, 1030.0]]"
9361000_h5_w12.png,32,Sante Fe,0.9687,"[[1441.0, 1022.0], [1658.0, 1012.0], [1661.0, 1072.0], [1444.0, 1082.0]]"
9361000_h5_w12.png,33,Branch,0.9988,"[[894.0, 1038.0], [1068.0, 1012.0], [1075.0, 1062.0], [901.0, 1088.0]]"
9361000_h5_w12.png,34,Creek,0.9895,"[[970.0, 1169.0], [1106.0, 1110.0], [1130.0, 1165.0], [994.0, 1224.0]]"
9361000_h5_w12.png,35,Youngs,0.9968,"[[625.0, 1179.0], [798.0, 1179.0], [798.0, 1223.0], [625.0, 1223.0]]"
9361000_h5_w12.png,37,Molinoo,0.9283,"[[1047.0, 1224.0], [1284.0, 1232.0], [1282.0, 1290.0], [1045.0, 1283.0]]"
9361000_h5_w12.png,39,way,0.9988,"[[1247.0, 1322.0], [1287.0, 1332.0], [1261.0, 1432.0], [1221.0, 1422.0]]"
9361000_h5_w12.png,41,1'2,0.8619,"[[1225.0, 1438.0], [1271.0, 1438.0], [1271.0, 1490.0], [1225.0, 1490.0]]"
9361000_h5_w12.png,45,D,0.9985,"[[1312.0, 1544.0], [1400.0, 1544.0], [1400.0, 1633.0], [1312.0, 1633.0]]"
9361000_h5_w12.png,46,R,0.9957,"[[1512.0, 1542.0], [1596.0, 1542.0], [1596.0, 1640.0], [1512.0, 1640.0]]"
9361000_h5_w12.png,47,A,0.9987,"[[920.0, 1552.0], [1040.0, 1539.0], [1049.0, 1627.0], [929.0, 1640.0]]"
9361000_h5_w12.png,48,8'2,0.922,"[[602.0, 1562.0], [669.0, 1578.0], [660.0, 1619.0], [593.0, 1604.0]]"
9361000_h5_w12.png,50,ALTON,0.9954,"[[662.0, 1586.0], [817.0, 1610.0], [811.0, 1648.0], [656.0, 1623.0]]"
9361000_h5_w12.png,51,m4,0.9876,"[[462.0, 1644.0], [548.0, 1644.0], [548.0, 1690.0], [462.0, 1690.0]]"
9361000_h5_w12.png,53,om,0.9504,"[[924.0, 1647.0], [1026.0, 1636.0], [1030.0, 1676.0], [928.0, 1687.0]]"
9361000_h5_w12.png,55,Rush,0.9969,"[[1670.0, 1641.0], [1807.0, 1646.0], [1805.0, 1701.0], [1668.0, 1695.0]]"
9361000_h5_w12.png,56,Hill,0.9913,"[[1810.0, 1640.0], [1902.0, 1640.0], [1902.0, 1696.0], [1810.0, 1696.0]]"
9361000_h5_w12.png,58,Thompson,0.9971,"[[681.0, 1676.0], [931.0, 1697.0], [926.0, 1758.0], [675.0, 1736.0]]"
9361000_h5_w12.png,61,FRANCIS,0.9961,"[[1415.0, 1710.0], [1585.0, 1710.0], [1585.0, 1746.0], [1415.0, 1746.0]]"
9361000_h5_w12.png,63,MEXICOT,0.9244,"[[930.0, 1762.0], [1230.0, 1769.0], [1228.0, 1819.0], [929.0, 1812.0]]"
9361000_h5_w12.png,68,CHICAGO,0.9969,"[[1791.0, 1861.0], [1953.0, 1934.0], [1936.0, 1972.0], [1774.0, 1899.0]]"
9361000_h5_w12.png,69,Hallsville,0.9903,"[[1.0, 1875.0], [223.0, 1880.0], [222.0, 1938.0], [0.0, 1933.0]]"
9361000_h5_w12.png,70,Benton City,0.9705,"[[1294.0, 1887.0], [1588.0, 1901.0], [1586.0, 1957.0], [1291.0, 1943.0]]"
9361000_h5_w12.png,72,WABASL,0.9596,"[[1650.0, 1925.0], [1812.0, 1974.0], [1800.0, 1999.0], [1638.0, 1963.0]]"
9361000_h5_w12.png,73,m49,0.9584,"[[125.0, 1940.0], [256.0, 1940.0], [256.0, 1992.0], [125.0, 1992.0]]"
9526003_h5_w11.png,2,PITTSBURGH,0.9851,"[[274.0, 119.0], [634.0, 106.0], [636.0, 156.0], [276.0, 169.0]]"
9526003_h5_w11.png,3,PHILADELPHIA,0.9968,"[[1457.0, 140.0], [1848.0, 116.0], [1851.0, 160.0], [1460.0, 184.0]]"
9526003_h5_w11.png,5,ATLA,0.9961,"[[1866.0, 243.0], [1999.0, 235.0], [1999.0, 287.0], [1869.0, 295.0]]"
9526003_h5_w11.png,6,WILMINGTON,0.9949,"[[1318.0, 261.0], [1719.0, 232.0], [1722.0, 276.0], [1321.0, 305.0]]"
9526003_h5_w11.png,7,BITUMINOUS,0.9947,"[[380.0, 293.0], [423.0, 335.0], [136.0, 625.0], [93.0, 582.0]]"
9526003_h5_w11.png,8,Manufacturing),0.9785,"[[1326.0, 305.0], [1738.0, 291.0], [1740.0, 356.0], [1329.0, 369.0]]"
9526003_h5_w11.png,9,QBALTIMORE,0.9501,"[[1522.0, 482.0], [1935.0, 455.0], [1939.0, 514.0], [1526.0, 541.0]]"
9526003_h5_w11.png,10,DOV,0.9189,"[[1756.0, 535.0], [1988.0, 513.0], [1994.0, 571.0], [1762.0, 593.0]]"
9526003_h5_w11.png,11,SANNAPOLIS,0.9837,"[[1517.0, 612.0], [1905.0, 577.0], [1910.0, 643.0], [1523.0, 677.0]]"
9526003_h5_w11.png,12,WASHINGTOND.C.S3,0.906,"[[724.0, 624.0], [1462.0, 599.0], [1466.0, 691.0], [727.0, 715.0]]"
9526003_h5_w11.png,13,U.S.Nqval Acaden,0.893,"[[1610.0, 661.0], [1998.0, 641.0], [1999.0, 691.0], [1612.0, 711.0]]"
9526003_h5_w11.png,14,MOUNT,0.9872,"[[799.0, 732.0], [1002.0, 718.0], [1005.0, 764.0], [802.0, 778.0]]"
9526003_h5_w11.png,16,CHESAPEAKE BAY,0.9693,"[[1600.0, 775.0], [1649.0, 763.0], [1737.0, 1117.0], [1688.0, 1129.0]]"
